UTC,Temperature,Humidity,TVOC,eCO2,Raw_H2,Raw_Ethanol,Pressure,PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire_Alarm
1654765220,20.77,48.23,185,400,13200,20025,939.682,2.29,2.38,15.74,2.454,0.055,3877,1
1654765221,20.7,48.84,183,400,13202,20035,939.672,2.25,2.34,15.5,2.417,0.055,3878,1
1654765222,20.58,49.43,188,400,13197,20026,939.676,2.25,2.34,15.48,2.414,0.055,3879,1
1654765223,20.54,49.85,182,400,13203,20033,939.672,2.25,2.33,15.46,2.411,0.054,3880,1
1654765224,20.48,50.26,174,400,13206,20041,939.676,2.25,2.34,15.5,2.417,0.055,3881,1
1654765225,20.44,50.57,172,400,13208,20040,939.673,2.23,2.31,15.31,2.388,0.054,3882,1
1654765226,20.39,50.84,182,400,13204,20029,939.661,2.2,2.28,15.12,2.358,0.053,3883,1
1654765227,20.36,51.11,176,400,13205,20036,939.66,2.14,2.22,14.7,2.293,0.052,3884,1
1654765228,20.32,51.29,174,400,13215,20047,939.661,2.13,2.21,14.64,2.283,0.052,3885,1
1654765229,20.27,51.53,179,400,13205,20036,939.657,2.11,2.2,14.54,2.268,0.051,3886,1
1654765230,20.25,51.67,170,400,13205,20038,939.647,2.1,2.18,14.46,2.255,0.051,3887,1
1654765231,20.25,51.83,185,400,13208,20040,939.655,2.09,2.17,14.37,2.241,0.051,3888,1
1654765232,20.2,51.95,179,400,13209,20045,939.662,2.05,2.13,14.12,2.202,0.05,3889,1
1654765233,20.18,52.06,170,400,13209,20044,939.664,2.03,2.11,13.98,2.179,0.049,3890,1
1654765234,20.18,52.15,165,400,13212,20050,939.668,1.99,2.07,13.7,2.136,0.048,3891,1
1654765235,20.13,52.26,174,400,13205,20039,939.667,1.96,2.04,13.52,2.108,0.048,3892,1
1654765236,20.08,52.34,166,400,13208,20042,939.669,1.94,2.02,13.38,2.086,0.047,3893,1
1654765237,20.09,52.44,167,400,13212,20046,939.672,1.94,2.01,13.32,2.077,0.047,3894,1
1654765238,20.05,52.48,175,400,13206,20044,939.661,1.93,2.01,13.29,2.072,0.047,3895,1
1654765239,20.05,52.56,176,400,13203,20037,939.663,1.95,2.02,13.41,2.091,0.047,3896,1
1654765240,20.01,52.64,174,400,13198,20033,939.668,1.99,2.07,13.68,2.133,0.048,3897,1
1654765241,20.01,52.7,174,400,13210,20039,939.667,2.02,2.1,13.93,2.173,0.049,3898,1
1654765242,19.98,52.74,181,400,13208,20041,939.666,2.08,2.16,14.3,2.23,0.05,3899,1
1654765243,19.98,52.78,171,400,13210,20049,939.668,2.1,2.18,14.47,2.256,0.051,3900,1
1654765244,19.97,52.87,165,400,13206,20047,939.675,2.18,2.26,14.98,2.335,0.053,3901,1
1654765245,19.95,52.94,177,400,13202,20040,939.68,2.2,2.29,15.14,2.361,0.053,3902,1
1654765246,19.95,52.99,166,400,13205,20051,939.681,2.21,2.3,15.24,2.376,0.054,3903,1
1654765247,21.15,53.08,151,400,13215,20063,939.667,2.22,2.3,15.25,2.378,0.054,3904,1
1654765248,21.5,52.53,147,400,13223,20059,939.656,2.22,2.31,15.31,2.388,0.054,3905,1
1654765249,21.7,51.73,152,400,13219,20059,939.655,2.22,2.31,15.31,2.388,0.054,3906,1
1654765250,21.8,50.99,153,400,13224,20069,939.655,2.25,2.34,15.52,2.42,0.055,3907,1
1654765251,21.9,50.37,150,400,13223,20066,939.655,2.3,2.39,15.82,2.467,0.056,3908,1
1654765252,21.97,49.78,164,400,13213,20056,939.654,2.3,2.39,15.86,2.474,0.056,3909,1
1654765253,22.04,49.31,161,400,13217,20060,939.65,2.33,2.42,16.02,2.498,0.056,3910,1
1654765254,22.09,48.91,161,400,13218,20060,939.637,2.33,2.42,16.06,2.504,0.057,3911,1
1654765255,22.11,48.56,170,400,13212,20050,939.653,2.33,2.42,16.05,2.502,0.057,3912,1
1654765256,22.18,48.33,163,400,13210,20053,939.659,2.33,2.42,16.01,2.496,0.056,3913,1
1654765257,22.21,48.09,156,400,13212,20058,939.659,2.3,2.39,15.83,2.469,0.056,3914,1
1654765258,22.24,47.94,165,400,13207,20049,939.66,2.29,2.38,15.76,2.458,0.056,3915,1
1654765259,22.29,47.8,167,400,13209,20051,939.659,2.28,2.37,15.7,2.449,0.055,3916,1
1654765260,22.3,47.62,166,400,13213,20055,939.656,2.29,2.38,15.75,2.456,0.055,3917,1
1654765261,22.35,47.56,170,400,13204,20049,939.661,2.29,2.38,15.76,2.457,0.055,3918,1
1654765262,22.38,47.38,160,400,13212,20054,939.655,2.26,2.35,15.57,2.429,0.055,3919,1
1654765263,22.38,47.32,159,400,13213,20052,939.659,2.2,2.29,15.17,2.366,0.053,3920,1
1654765264,22.42,47.25,158,400,13210,20052,939.66,2.22,2.3,15.25,2.378,0.054,3921,1
1654765265,22.42,47.17,168,400,13207,20044,939.663,2.23,2.31,15.32,2.389,0.054,3922,1
1654765266,22.43,47.12,160,400,13208,20049,939.671,2.23,2.31,15.32,2.39,0.054,3923,1
1654765267,22.46,47.05,151,400,13209,20061,939.679,2.22,2.3,15.27,2.381,0.054,3924,1
1654765268,22.49,47.01,161,400,13210,20056,939.669,2.21,2.29,15.18,2.367,0.053,3925,1
1654765269,22.52,46.92,162,400,13214,20056,939.673,2.21,2.3,15.21,2.371,0.054,3926,1
1654765270,22.51,46.86,164,400,13211,20051,939.669,2.23,2.31,15.32,2.388,0.054,3927,1
1654765271,22.56,46.8,157,400,13212,20059,939.669,2.25,2.34,15.48,2.413,0.055,3928,1
1654765272,22.53,46.75,166,400,13209,20049,939.651,2.26,2.35,15.56,2.427,0.055,3929,1
1654765273,22.55,46.72,168,400,13207,20044,939.644,2.28,2.37,15.67,2.443,0.055,3930,1
1654765274,22.57,46.68,165,400,13209,20047,939.654,2.28,2.37,15.71,2.45,0.055,3931,1
1654765275,22.59,46.66,160,400,13210,20046,939.661,2.29,2.38,15.78,2.46,0.056,3932,1
1654765276,22.6,46.63,162,400,13211,20052,939.66,2.26,2.35,15.57,2.429,0.055,3933,1
1654765277,21.46,46.55,170,400,13203,20047,939.659,2.24,2.32,15.4,2.401,0.054,3934,1
1654765278,21.06,47.08,172,400,13207,20047,939.661,2.16,2.24,14.86,2.317,0.052,3935,1
1654765279,20.87,47.88,179,400,13200,20040,939.669,2.12,2.2,14.57,2.272,0.051,3936,1
1654765280,20.75,48.57,173,400,13203,20049,939.664,2.08,2.16,14.29,2.229,0.05,3937,1
1654765281,20.66,49.19,164,400,13209,20054,939.668,2.08,2.17,14.34,2.237,0.051,3938,1
1654765282,20.57,49.76,167,400,13212,20053,939.661,2.08,2.17,14.34,2.237,0.051,3939,1
1654765283,20.5,50.17,170,400,13217,20056,939.661,2.1,2.18,14.46,2.256,0.051,3940,1
1654765284,20.46,50.58,152,400,13215,20056,939.677,2.17,2.26,14.94,2.33,0.053,3941,1
1654765285,20.41,50.91,152,400,13218,20061,939.672,2.2,2.28,15.12,2.358,0.053,3942,1
1654765286,20.36,51.23,164,400,13209,20065,939.664,2.3,2.39,15.85,2.472,0.056,3943,1
1654765287,20.33,51.46,157,400,13215,20066,939.662,2.34,2.43,16.11,2.512,0.057,3944,1
1654765288,20.29,51.65,156,400,13219,20067,939.666,2.38,2.47,16.37,2.552,0.058,3945,1
1654765289,20.25,51.84,153,400,13214,20059,939.664,2.4,2.5,16.55,2.58,0.058,3946,1
1654765290,20.22,52.02,159,400,13215,20060,939.66,2.44,2.53,16.78,2.617,0.059,3947,1
1654765291,20.2,52.14,149,400,13217,20067,939.662,2.5,2.59,17.18,2.679,0.061,3948,1
1654765292,20.16,52.31,139,400,13222,20071,939.656,2.51,2.6,17.24,2.689,0.061,3949,1
1654765293,20.13,52.36,147,400,13218,20068,939.646,2.53,2.63,17.4,2.713,0.061,3950,1
1654765294,20.12,52.48,147,400,13216,20068,939.656,2.54,2.64,17.52,2.731,0.062,3951,1
1654765295,20.08,52.6,139,400,13228,20079,939.663,2.56,2.66,17.62,2.747,0.062,3952,1
1654765296,20.05,52.73,128,400,13224,20081,939.653,2.55,2.64,17.52,2.732,0.062,3953,1
1654765297,20.06,52.74,145,400,13215,20076,939.666,2.51,2.61,17.28,2.695,0.061,3954,1
1654765298,20.01,52.81,129,400,13225,20080,939.662,2.5,2.6,17.24,2.688,0.061,3955,1
1654765299,20.01,52.91,133,400,13220,20083,939.663,2.49,2.59,17.13,2.672,0.06,3956,1
1654765300,19.99,53.01,136,400,13222,20073,939.661,2.49,2.58,17.11,2.669,0.06,3957,1
1654765301,19.97,53.09,142,400,13227,20074,939.665,2.44,2.54,16.81,2.621,0.059,3958,1
1654765302,19.93,53.14,131,400,13222,20077,939.666,2.42,2.51,16.63,2.594,0.059,3959,1
1654765303,19.93,53.21,146,400,13222,20078,939.67,2.38,2.48,16.4,2.557,0.058,3960,1
1654765304,19.92,53.24,137,400,13220,20073,939.668,2.37,2.46,16.32,2.544,0.057,3961,1
1654765305,19.88,53.32,136,400,13216,20070,939.668,2.32,2.41,15.94,2.486,0.056,3962,1
1654765306,21.12,53.41,116,400,13238,20099,939.661,2.31,2.4,15.87,2.475,0.056,3963,1
1654765307,21.49,52.88,111,400,13241,20108,939.654,2.25,2.34,15.52,2.419,0.055,3964,1
1654765308,21.64,52.11,117,400,13238,20104,939.655,2.22,2.3,15.26,2.379,0.054,3965,1
1654765309,21.77,51.36,118,400,13237,20096,939.66,2.2,2.28,15.12,2.358,0.053,3966,1
1654765310,21.85,50.68,111,400,13238,20108,939.653,2.18,2.26,14.99,2.338,0.053,3967,1
1654765311,21.93,50.09,106,400,13237,20105,939.642,2.16,2.24,14.87,2.318,0.052,3968,1
1654765312,22.01,49.65,117,400,13235,20095,939.65,2.15,2.23,14.8,2.308,0.052,3969,1
1654765313,22.05,49.28,115,400,13230,20089,939.642,2.13,2.21,14.63,2.282,0.052,3970,1
1654765314,22.09,48.92,116,400,13231,20095,939.646,2.13,2.21,14.63,2.281,0.052,3971,1
1654765315,22.15,48.65,127,400,13230,20085,939.637,2.11,2.19,14.54,2.267,0.051,3972,1
1654765316,22.17,48.41,131,400,13229,20096,939.645,2.08,2.16,14.32,2.233,0.05,3973,1
1654765317,22.21,48.24,127,400,13232,20096,939.64,1.99,2.07,13.69,2.135,0.048,3974,1
1654765318,22.25,48.09,118,400,13233,20095,939.643,1.96,2.04,13.52,2.108,0.048,3975,1
1654765319,22.29,47.94,122,400,13231,20092,939.641,1.95,2.03,13.41,2.092,0.047,3976,1
1654765320,22.29,47.83,111,400,13230,20090,939.637,1.94,2.02,13.35,2.082,0.047,3977,1
1654765321,22.35,47.71,136,400,13231,20090,939.644,1.95,2.03,13.42,2.092,0.047,3978,1
1654765322,22.36,47.62,124,400,13229,20088,939.654,1.99,2.07,13.71,2.139,0.048,3979,1
1654765323,22.4,47.58,109,400,13233,20087,939.66,1.99,2.07,13.72,2.139,0.048,3980,1
1654765324,22.39,47.51,128,400,13231,20093,939.656,2.02,2.1,13.94,2.173,0.049,3981,1
1654765325,22.42,47.42,128,400,13226,20095,939.656,2.05,2.13,14.09,2.197,0.05,3982,1
1654765326,22.43,47.37,122,400,13231,20087,939.648,2.09,2.17,14.35,2.238,0.051,3983,1
1654765327,22.46,47.31,119,400,13238,20098,939.638,2.09,2.17,14.36,2.239,0.051,3984,1
1654765328,22.46,47.26,120,400,13227,20090,939.642,2.11,2.19,14.49,2.259,0.051,3985,1
1654765329,22.49,47.18,117,400,13229,20091,939.643,2.11,2.19,14.5,2.261,0.051,3986,1
1654765330,22.51,47.17,124,400,13226,20082,939.629,2.11,2.19,14.53,2.266,0.051,3987,1
1654765331,22.52,47.15,120,400,13226,20095,939.63,2.12,2.2,14.61,2.278,0.051,3988,1
1654765332,22.52,47.1,122,400,13229,20087,939.616,2.16,2.24,14.87,2.318,0.052,3989,1
1654765333,22.53,47.01,121,400,13233,20100,939.619,2.19,2.27,15.05,2.347,0.053,3990,1
1654765334,22.56,46.99,124,400,13227,20090,939.623,2.2,2.28,15.14,2.36,0.053,3991,1
1654765335,22.57,46.98,119,400,13230,20101,939.615,2.2,2.28,15.12,2.358,0.053,3992,1
1654765336,21.41,46.9,136,400,13215,20074,939.631,2.14,2.23,14.76,2.302,0.052,3993,1
1654765337,21.01,47.39,143,400,13206,20061,939.621,2.11,2.19,14.52,2.264,0.051,3994,1
1654765338,20.83,48.16,144,400,13213,20077,939.621,2.03,2.11,13.96,2.176,0.049,3995,1
1654765339,20.73,48.91,140,400,13220,20071,939.629,2.01,2.09,13.85,2.159,0.049,3996,1
1654765340,20.64,49.53,138,400,13215,20080,939.619,1.98,2.06,13.62,2.124,0.048,3997,1
1654765341,20.57,50.05,135,400,13220,20074,939.613,1.94,2.01,13.34,2.08,0.047,3998,1
1654765342,20.47,50.55,137,400,13219,20082,939.617,1.94,2.01,13.32,2.077,0.047,3999,1
1654765343,20.41,50.97,140,400,13217,20077,939.609,1.88,1.96,12.96,2.021,0.046,4000,1
1654765344,20.39,51.32,130,400,13215,20078,939.611,1.85,1.92,12.72,1.983,0.045,4001,1
1654765345,20.32,51.57,132,400,13222,20088,939.619,1.77,1.84,12.16,1.896,0.043,4002,1
1654765346,20.29,51.85,134,400,13220,20087,939.613,1.75,1.82,12.05,1.88,0.042,4003,1
1654765347,20.25,52.05,128,400,13218,20078,939.618,1.75,1.82,12.07,1.882,0.043,4004,1
